"transaction_id","customer_id","timestamp","amount","payment_method","device_type","ip_country","billing_country","failed_attempts","account_age_days","previous_order_count","avg_order_value","is_new_customer","country_mismatch","amount_to_avg_ratio","is_fraud"
"V2TXN-002521","CUST-V2-0277","2025-09-20T02:35:14.9150000+05:30","3365","NETBANKING","Desktop","CA","CA","0","178","5","5639","false","false","0.5967","0"
"V2TXN-002522","CUST-V2-0873","2025-09-20T03:50:46.1770000+05:30","519","CARD","Desktop","US","IN","4","217","6","305","false","true","1.7016","1"
"V2TXN-002523","CUST-V2-0140","2025-09-20T04:51:15.4830000+05:30","2140","UPI","Desktop","IN","IN","1","591","12","2257","false","false","0.9482","0"
"V2TXN-002524","CUST-V2-0889","2025-09-20T05:17:43.4120000+05:30","66262","UPI","Desktop","SG","SG","1","228","7","31868","false","false","2.0793","0"
"V2TXN-002525","CUST-V2-0612","2025-09-20T06:21:55.0180000+05:30","1414","UPI","Mobile","IN","IN","0","243","4","1577","false","false","0.8966","0"
"V2TXN-002526","CUST-V2-0707","2025-09-20T06:35:04.8640000+05:30","1709","CARD","Mobile","GB","GB","0","375","11","2523","false","false","0.6774","0"
"V2TXN-002527","CUST-V2-0675","2025-09-20T08:44:14.2100000+05:30","4044","BANK_TRANSFER","Mobile","GB","GB","0","1589","35","1898","false","false","2.1307","0"
"V2TXN-002528","CUST-V2-0557","2025-09-20T08:57:15.7640000+05:30","9888","UPI","Mobile","IN","IN","1","261","6","29311","false","false","0.3373","0"
"V2TXN-002529","CUST-V2-0699","2025-09-20T11:01:01.7410000+05:30","1280","CARD","Mobile","IN","IN","2","956","25","2306","false","false","0.5551","1"
"V2TXN-002530","CUST-V2-0445","2025-09-20T11:24:51.8640000+05:30","2405","UPI","Desktop","IN","IN","0","124","4","1470","false","false","1.6361","0"
"V2TXN-002531","CUST-V2-0817","2025-09-20T11:33:26.2350000+05:30","4719","UPI","Mobile","SG","SG","1","1298","27","5604","false","false","0.8421","0"
"V2TXN-002532","CUST-V2-0852","2025-09-20T13:12:50.2700000+05:30","814","UPI","Desktop","US","US","0","1313","35","714","false","false","1.1401","0"
"V2TXN-002533","CUST-V2-0327","2025-09-20T13:26:03.1310000+05:30","540","UPI","Mobile","IN","IN","0","541","12","560","false","false","0.9643","0"
"V2TXN-002534","CUST-V2-0928","2025-09-20T14:09:47.3910000+05:30","1921","UPI","Tablet","DE","DE","0","1473","17","2529","false","false","0.7596","0"
"V2TXN-002535","CUST-V2-0579","2025-09-20T15:39:25.0660000+05:30","2687","CARD","Mobile","IN","IN","0","226","7","2504","false","false","1.0731","0"
"V2TXN-002536","CUST-V2-0247","2025-09-20T18:20:58.8790000+05:30","32650","NETBANKING","Desktop","IN","IN","0","230","4","23726","false","false","1.3761","0"
"V2TXN-002537","CUST-V2-0391","2025-09-21T02:06:26.4510000+05:30","2562","UPI","Tablet","GB","GB","0","247","6","1740","false","false","1.4724","1"
"V2TXN-002538","CUST-V2-0641","2025-09-21T02:23:01.5580000+05:30","1151","UPI","Desktop","IN","IN","0","397","11","1685","false","false","0.6831","0"
"V2TXN-002539","CUST-V2-0130","2025-09-21T02:36:25.0600000+05:30","1102","UPI","Desktop","SG","SG","1","662","10","1599","false","false","0.6892","0"
"V2TXN-002540","CUST-V2-0350","2025-09-21T04:19:35.7730000+05:30","1634","WALLET","Desktop","IN","IN","0","232","7","1099","false","false","1.4868","0"
"V2TXN-002541","CUST-V2-0687","2025-09-21T05:06:08.3020000+05:30","6652","CARD","Desktop","US","IN","3","82","2","3256","false","true","2.0430","1"
"V2TXN-002542","CUST-V2-0112","2025-09-21T05:49:54.5220000+05:30","928","NETBANKING","Desktop","AU","AU","0","1163","31","2162","false","false","0.4292","0"
"V2TXN-002543","CUST-V2-0758","2025-09-21T05:54:53.5940000+05:30","1146","CARD","Desktop","IN","IN","0","1190","15","1998","false","false","0.5736","0"
"V2TXN-002544","CUST-V2-0251","2025-09-21T06:36:05.0920000+05:30","2855","BANK_TRANSFER","Mobile","AE","AE","0","770","14","2856","false","false","0.9996","0"
"V2TXN-002545","CUST-V2-0905","2025-09-21T06:49:42.3000000+05:30","983","CARD","Desktop","IN","IN","4","1253","32","510","false","false","1.9275","0"
"V2TXN-002546","CUST-V2-0122","2025-09-21T10:38:42.3210000+05:30","407","WALLET","Mobile","IN","IN","0","1071","25","478","false","false","0.8515","0"
"V2TXN-002547","CUST-V2-0451","2025-09-21T11:11:19.8680000+05:30","2803","CARD","Mobile","IN","IN","1","1210","13","2085","false","false","1.3444","0"
"V2TXN-002548","CUST-V2-0168","2025-09-21T12:08:13.6330000+05:30","2957","UPI","Mobile","US","US","0","1516","38","1505","false","false","1.9648","0"
"V2TXN-002549","CUST-V2-0629","2025-09-21T13:29:56.1050000+05:30","3731","WALLET","Mobile","DE","DE","3","225","3","3303","false","false","1.1296","0"
"V2TXN-002550","CUST-V2-0099","2025-09-21T14:58:08.7610000+05:30","4007","NETBANKING","Mobile","SG","SG","0","837","23","2486","false","false","1.6118","0"
"V2TXN-002551","CUST-V2-0026","2025-09-21T16:12:12.2260000+05:30","4141","UPI","Desktop","IN","IN","1","318","7","2569","false","false","1.6119","0"
"V2TXN-002552","CUST-V2-0187","2025-09-21T16:30:29.3220000+05:30","651","CARD","Mobile","GB","GB","4","1361","26","1392","false","false","0.4677","0"
"V2TXN-002553","CUST-V2-0534","2025-09-21T17:13:52.6100000+05:30","1973","UPI","Mobile","IN","IN","0","1266","12","1644","false","false","1.2001","0"
"V2TXN-002554","CUST-V2-0046","2025-09-21T17:31:30.8160000+05:30","1346","UPI","Mobile","GB","GB","1","453","10","1247","false","false","1.0794","0"
"V2TXN-002555","CUST-V2-0806","2025-09-21T17:52:48.0190000+05:30","3392","WALLET","Mobile","AE","AE","0","247","4","5530","false","false","0.6134","0"
"V2TXN-002556","CUST-V2-0769","2025-09-21T21:24:06.3350000+05:30","1458","UPI","Desktop","IN","IN","1","319","5","3288","false","false","0.4434","0"
"V2TXN-002557","CUST-V2-0413","2025-09-21T21:28:41.9220000+05:30","4241","CARD","Desktop","IN","IN","0","704","8","1706","false","false","2.4859","0"
"V2TXN-002558","CUST-V2-0254","2025-09-22T00:11:33.1670000+05:30","1431","UPI","Mobile","SG","SG","1","379","4","1762","false","false","0.8121","0"
"V2TXN-002559","CUST-V2-0298","2025-09-22T02:15:18.7120000+05:30","1884","CARD","Mobile","DE","DE","0","1401","40","4431","false","false","0.4252","0"
"V2TXN-002560","CUST-V2-0609","2025-09-22T08:28:36.6790000+05:30","2341","WALLET","Mobile","IN","IN","0","871","25","2269","false","false","1.0317","1"
"V2TXN-002561","CUST-V2-0091","2025-09-22T08:50:35.2950000+05:30","94","CARD","Tablet","IN","IN","3","813","9","7028","false","false","0.0134","0"
"V2TXN-002562","CUST-V2-0704","2025-09-22T09:36:48.4610000+05:30","859","UPI","Desktop","IN","IN","0","777","21","558","false","false","1.5394","0"
"V2TXN-002563","CUST-V2-0278","2025-09-22T13:49:08.9810000+05:30","4996","UPI","Mobile","IN","IN","4","273","7","4205","false","false","1.1881","0"
"V2TXN-002564","CUST-V2-0869","2025-09-22T14:45:56.0850000+05:30","964","UPI","Tablet","IN","IN","1","1098","31","1269","false","false","0.7597","0"
"V2TXN-002565","CUST-V2-0418","2025-09-22T15:10:23.5220000+05:30","949","UPI","Mobile","IN","IN","0","1138","29","988","false","false","0.9605","0"
"V2TXN-002566","CUST-V2-0276","2025-09-22T15:16:55.3480000+05:30","686","CARD","Desktop","SA","SA","0","1342","30","694","false","false","0.9885","0"
"V2TXN-002567","CUST-V2-0883","2025-09-22T16:56:16.5220000+05:30","994","UPI","Mobile","IN","IN","0","398","9","1142","false","false","0.8704","0"
"V2TXN-002568","CUST-V2-0058","2025-09-22T19:47:15.3490000+05:30","6247","CARD","Mobile","IN","IN","2","137","4","3005","false","false","2.0789","1"
"V2TXN-002569","CUST-V2-0327","2025-09-22T22:21:32.1380000+05:30","186","UPI","Mobile","IN","IN","0","543","13","558","false","false","0.3333","0"
"V2TXN-002570","CUST-V2-0539","2025-09-22T22:24:03.2460000+05:30","1162","CARD","Desktop","IN","IN","1","1396","30","1027","false","false","1.1315","0"
"V2TXN-002571","CUST-V2-0045","2025-09-22T22:37:21.2720000+05:30","1218","UPI","Mobile","CA","CA","0","246","3","1842","false","false","0.6612","0"
"V2TXN-002572","CUST-V2-0152","2025-09-22T23:19:07.1150000+05:30","2978","CARD","Mobile","AU","AU","1","1465","19","1856","false","false","1.6045","0"
"V2TXN-002573","CUST-V2-0103","2025-09-23T04:13:39.3980000+05:30","2974","WALLET","Desktop","IN","IN","0","938","19","2195","false","false","1.3549","1"
"V2TXN-002574","CUST-V2-0990","2025-09-23T06:53:40.4260000+05:30","2585","CARD","Desktop","DE","DE","0","362","6","3641","false","false","0.7100","0"
"V2TXN-002575","CUST-V2-0952","2025-09-23T07:51:45.4260000+05:30","2698","UPI","Mobile","IN","IN","0","703","18","2676","false","false","1.0082","0"
"V2TXN-002576","CUST-V2-0447","2025-09-23T08:05:23.4150000+05:30","1164","UPI","Mobile","SA","SA","0","348","6","2018","false","false","0.5768","0"
"V2TXN-002577","CUST-V2-0445","2025-09-23T08:14:38.1520000+05:30","1829","WALLET","Desktop","IN","IN","0","127","5","1657","false","false","1.1038","0"
"V2TXN-002578","CUST-V2-0608","2025-09-23T11:29:31.8250000+05:30","1494","CARD","Tablet","IN","IN","0","870","17","2052","false","false","0.7281","0"
"V2TXN-002579","CUST-V2-0125","2025-09-23T13:54:18.6900000+05:30","1879","UPI","Mobile","US","US","1","541","15","1505","false","false","1.2485","0"
"V2TXN-002580","CUST-V2-0625","2025-09-23T13:57:54.6550000+05:30","8036","UPI","Mobile","SG","SG","0","337","8","11162","false","false","0.7199","0"
"V2TXN-002581","CUST-V2-0765","2025-09-23T14:35:05.8780000+05:30","6843","UPI","Mobile","IN","IN","0","1097","19","5308","false","false","1.2892","0"
"V2TXN-002582","CUST-V2-0241","2025-09-23T17:19:01.8380000+05:30","5871","UPI","Desktop","IN","IN","0","1527","35","4176","false","false","1.4059","0"
"V2TXN-002583","CUST-V2-0952","2025-09-23T19:19:51.8140000+05:30","4770","CARD","Desktop","IN","IN","0","704","19","2677","false","false","1.7818","1"
"V2TXN-002584","CUST-V2-0473","2025-09-23T19:50:43.3810000+05:30","1833","UPI","Mobile","IN","IN","0","1352","36","1370","false","false","1.3380","0"
"V2TXN-002585","CUST-V2-0889","2025-09-23T20:36:05.5480000+05:30","26943","UPI","Desktop","SG","SG","1","232","8","36167","false","false","0.7450","0"
"V2TXN-002586","CUST-V2-0944","2025-09-24T01:52:26.1460000+05:30","1467","CARD","Mobile","US","US","0","1589","23","1604","false","false","0.9146","0"
"V2TXN-002587","CUST-V2-0523","2025-09-24T02:34:12.3080000+05:30","879","WALLET","Tablet","IN","IN","0","515","14","656","false","false","1.3399","0"
"V2TXN-002588","CUST-V2-0802","2025-09-24T02:46:24.2480000+05:30","1727","CARD","Desktop","IN","IN","0","697","16","3708","false","false","0.4657","0"
"V2TXN-002589","CUST-V2-0570","2025-09-24T02:49:21.9590000+05:30","8205","UPI","Mobile","IN","IN","4","629","18","4765","false","false","1.7219","0"
"V2TXN-002590","CUST-V2-0321","2025-09-24T04:17:15.5690000+05:30","1296","UPI","Mobile","IN","IN","0","1154","13","2192","false","false","0.5912","0"
"V2TXN-002591","CUST-V2-0442","2025-09-24T05:22:19.8280000+05:30","2669","CARD","Mobile","IN","IN","0","452","11","2491","false","false","1.0715","0"
"V2TXN-002592","CUST-V2-0383","2025-09-24T06:08:00.7420000+05:30","1388","UPI","Mobile","IN","IN","0","85","3","1067","false","false","1.3008","0"
"V2TXN-002593","CUST-V2-0826","2025-09-24T08:00:55.8440000+05:30","4877","CARD","Mobile","GB","GB","1","1530","21","2781","false","false","1.7537","0"
"V2TXN-002594","CUST-V2-0863","2025-09-24T08:46:59.3390000+05:30","434","UPI","Desktop","IN","IN","1","1123","23","336","false","false","1.2917","0"
"V2TXN-002595","CUST-V2-0148","2025-09-24T10:44:10.4150000+05:30","981","UPI","Mobile","IN","IN","0","584","17","783","false","false","1.2529","0"
"V2TXN-002596","CUST-V2-0087","2025-09-24T10:50:28.5510000+05:30","3294","BANK_TRANSFER","Desktop","AU","AU","4","212","5","2591","false","false","1.2713","0"
"V2TXN-002597","CUST-V2-0512","2025-09-24T11:17:28.8250000+05:30","4380","UPI","Mobile","IN","IN","0","597","11","3293","false","false","1.3301","0"
"V2TXN-002598","CUST-V2-0611","2025-09-24T11:40:35.2520000+05:30","2111","NETBANKING","Mobile","GB","GB","0","378","11","1610","false","false","1.3112","0"
"V2TXN-002599","CUST-V2-0792","2025-09-24T11:43:24.2940000+05:30","656","NETBANKING","Mobile","IN","IN","0","765","22","1360","false","false","0.4824","0"
"V2TXN-002600","CUST-V2-0412","2025-09-24T13:10:34.2880000+05:30","365","UPI","Desktop","SG","SG","1","326","6","374","false","false","0.9759","0"
"V2TXN-002601","CUST-V2-0083","2025-09-24T13:45:21.4640000+05:30","652","WALLET","Mobile","IN","IN","0","996","11","1083","false","false","0.6020","0"
"V2TXN-002602","CUST-V2-0597","2025-09-24T16:12:05.8710000+05:30","2722","UPI","Desktop","IN","IN","0","731","11","1860","false","false","1.4634","0"
"V2TXN-002603","CUST-V2-0883","2025-09-24T18:16:44.6880000+05:30","1766","UPI","Mobile","IN","IN","0","400","10","1127","false","false","1.5670","0"
"V2TXN-002604","CUST-V2-0037","2025-09-24T18:57:28.3630000+05:30","2425","UPI","Desktop","IN","IN","0","1481","40","4052","false","false","0.5985","0"
"V2TXN-002605","CUST-V2-0796","2025-09-24T19:25:36.0050000+05:30","1240","NETBANKING","Desktop","US","US","0","1286","24","778","false","false","1.5938","0"
"V2TXN-002606","CUST-V2-0977","2025-09-24T20:16:36.3530000+05:30","3234","CARD","Mobile","IN","IN","0","986","22","1693","false","false","1.9102","0"
"V2TXN-002607","CUST-V2-0021","2025-09-25T04:21:49.0580000+05:30","584","NETBANKING","Tablet","IN","IN","0","1288","23","873","false","false","0.6690","0"
"V2TXN-002608","CUST-V2-0212","2025-09-25T04:26:31.8030000+05:30","887","CARD","Desktop","IN","IN","0","959","20","1236","false","false","0.7176","0"
"V2TXN-002609","CUST-V2-0136","2025-09-25T05:24:34.5550000+05:30","2475","UPI","Mobile","GB","GB","0","1095","14","2605","false","false","0.9501","0"
"V2TXN-002610","CUST-V2-0478","2025-09-25T06:44:56.7820000+05:30","2422","UPI","Mobile","IN","IN","0","310","9","2809","false","false","0.8622","0"
"V2TXN-002611","CUST-V2-0231","2025-09-25T06:55:37.4780000+05:30","6692","UPI","Mobile","IN","IN","1","1156","17","5175","false","false","1.2931","0"
"V2TXN-002612","CUST-V2-0694","2025-09-25T07:40:59.7990000+05:30","1638","NETBANKING","Mobile","AE","AE","0","539","13","1792","false","false","0.9141","0"
"V2TXN-002613","CUST-V2-0682","2025-09-25T08:15:58.2860000+05:30","1597","BANK_TRANSFER","Desktop","IN","IN","0","1631","34","1270","false","false","1.2575","0"
"V2TXN-002614","CUST-V2-0367","2025-09-25T08:16:02.0530000+05:30","834","CARD","Mobile","GB","GB","0","1405","39","1051","false","false","0.7935","0"
"V2TXN-002615","CUST-V2-0879","2025-09-25T09:11:34.2250000+05:30","4937","UPI","Mobile","IN","IN","0","272","5","4972","false","false","0.9930","0"
"V2TXN-002616","CUST-V2-0664","2025-09-25T10:01:44.3230000+05:30","1499","CARD","Desktop","IN","IN","0","1290","24","1238","false","false","1.2108","0"
"V2TXN-002617","CUST-V2-0555","2025-09-25T11:01:20.4260000+05:30","1308","WALLET","Mobile","IN","IN","0","1532","20","1184","false","false","1.1047","0"
"V2TXN-002618","CUST-V2-0277","2025-09-25T11:25:32.4210000+05:30","4528","NETBANKING","Desktop","CA","CA","0","183","6","5260","false","false","0.8608","0"
"V2TXN-002619","CUST-V2-0857","2025-09-25T11:29:54.4200000+05:30","1933","CARD","Desktop","IN","IN","0","1091","33","2775","false","false","0.6966","0"
"V2TXN-002620","CUST-V2-0867","2025-09-25T11:49:50.8240000+05:30","2065","CARD","Mobile","IN","IN","0","327","3","1669","false","false","1.2373","0"
"V2TXN-002621","CUST-V2-0974","2025-09-25T12:33:01.4730000+05:30","29178","CARD","Desktop","IN","IN","0","1607","24","14868","false","false","1.9625","0"
"V2TXN-002622","CUST-V2-0694","2025-09-25T13:05:42.8500000+05:30","2021","NETBANKING","Mobile","AE","AE","0","539","14","1781","false","false","1.1348","0"
"V2TXN-002623","CUST-V2-0447","2025-09-25T15:51:57.9890000+05:30","935","CARD","Mobile","SA","SA","1","350","7","1896","false","false","0.4931","0"
"V2TXN-002624","CUST-V2-0564","2025-09-25T17:34:29.9190000+05:30","982","UPI","Mobile","IN","IN","0","674","13","1957","false","false","0.5018","0"
"V2TXN-002625","CUST-V2-0476","2025-09-25T18:35:36.9630000+05:30","722","CARD","Desktop","IN","IN","3","1375","16","697","false","false","1.0359","1"
"V2TXN-002626","CUST-V2-0672","2025-09-25T19:29:25.1970000+05:30","1684","WALLET","Mobile","IN","IN","0","766","15","1718","false","false","0.9802","0"
"V2TXN-002627","CUST-V2-0130","2025-09-25T20:17:18.4030000+05:30","1435","UPI","Tablet","SG","SG","0","667","11","1554","false","false","0.9234","0"
"V2TXN-002628","CUST-V2-0991","2025-09-25T21:06:52.2990000+05:30","1047","CARD","Mobile","IN","IN","0","436","11","1425","false","false","0.7347","0"
"V2TXN-002629","CUST-V2-0261","2025-09-25T21:51:15.4300000+05:30","2792","UPI","Mobile","IN","IN","1","1359","35","4129","false","false","0.6762","0"
"V2TXN-002630","CUST-V2-0023","2025-09-26T02:21:15.3830000+05:30","862","CARD","Mobile","IN","IN","1","1371","29","1303","false","false","0.6616","0"
"V2TXN-002631","CUST-V2-0998","2025-09-26T03:31:41.0120000+05:30","1966","UPI","Mobile","IN","IN","0","472","10","1763","false","false","1.1151","0"
"V2TXN-002632","CUST-V2-0666","2025-09-26T05:41:18.1790000+05:30","1999","UPI","Mobile","IN","IN","0","1365","28","1751","false","false","1.1416","0"
"V2TXN-002633","CUST-V2-0122","2025-09-26T07:14:40.4700000+05:30","545","UPI","Mobile","IN","IN","0","1076","26","475","false","false","1.1474","0"
"V2TXN-002634","CUST-V2-0291","2025-09-26T07:50:09.2360000+05:30","1037","NETBANKING","Mobile","IN","IN","0","675","16","1930","false","false","0.5373","0"
"V2TXN-002635","CUST-V2-0435","2025-09-26T07:58:04.0770000+05:30","3477","NETBANKING","Mobile","IN","IN","0","512","13","1478","false","false","2.3525","0"
"V2TXN-002636","CUST-V2-0943","2025-09-26T09:45:16.7250000+05:30","1752","UPI","Desktop","SG","SG","0","737","15","1908","false","false","0.9182","0"
"V2TXN-002637","CUST-V2-0589","2025-09-26T11:13:58.7280000+05:30","1103","CARD","Mobile","US","US","1","258","3","2554","false","false","0.4319","0"
"V2TXN-002638","CUST-V2-0185","2025-09-26T12:39:33.6030000+05:30","1302","UPI","Desktop","US","US","1","737","13","974","false","false","1.3368","0"
"V2TXN-002639","CUST-V2-0017","2025-09-26T15:40:09.2410000+05:30","2194","UPI","Desktop","IN","IN","0","119","4","746","false","false","2.9410","0"
"V2TXN-002640","CUST-V2-0534","2025-09-26T18:06:55.0910000+05:30","2791","UPI","Mobile","IN","IN","0","1271","13","1669","false","false","1.6723","0"
"V2TXN-002641","CUST-V2-0299","2025-09-26T21:28:32.3130000+05:30","1029","UPI","Mobile","IN","IN","0","151","2","1956","false","false","0.5261","0"
"V2TXN-002642","CUST-V2-0514","2025-09-27T00:21:39.4660000+05:30","617","UPI","Mobile","IN","IN","0","1462","37","707","false","false","0.8727","0"
"V2TXN-002643","CUST-V2-0327","2025-09-27T00:51:32.2350000+05:30","727","UPI","Mobile","IN","IN","0","547","14","531","false","false","1.3691","0"
"V2TXN-002644","CUST-V2-0857","2025-09-27T03:20:50.0140000+05:30","2497","CARD","Desktop","IN","IN","1","1093","34","2750","false","false","0.908","0"
"V2TXN-002645","CUST-V2-0522","2025-09-27T08:49:45.6660000+05:30","3753","UPI","Desktop","IN","IN","0","614","13","2559","false","false","1.4666","0"
"V2TXN-002646","CUST-V2-0177","2025-09-27T10:01:56.7180000+05:30","2411","WALLET","Tablet","US","US","0","1175","34","1636","false","false","1.4737","1"
"V2TXN-002647","CUST-V2-0272","2025-09-27T10:05:55.6080000+05:30","3160","CARD","Desktop","DE","DE","0","1347","39","1811","false","false","1.7449","0"
"V2TXN-002648","CUST-V2-0153","2025-09-27T10:06:11.2380000+05:30","2665","CARD","Mobile","IN","IN","0","1091","31","2558","false","false","1.0418","0"
"V2TXN-002649","CUST-V2-0087","2025-09-27T13:00:00.0390000+05:30","1897","BANK_TRANSFER","Desktop","AU","AU","0","215","6","2708","false","false","0.7005","0"
"V2TXN-002650","CUST-V2-0523","2025-09-27T13:31:15.3660000+05:30","1249","WALLET","Tablet","IN","IN","0","519","15","671","false","false","1.8614","0"
"V2TXN-002651","CUST-V2-0886","2025-09-27T14:01:18.2070000+05:30","4200","CARD","Mobile","IN","GB","3","1482","31","1399","false","true","3.0021","1"
"V2TXN-002652","CUST-V2-0982","2025-09-27T17:11:27.2090000+05:30","1867","CARD","Tablet","GB","GB","0","1135","26","2175","false","false","0.8584","0"
"V2TXN-002653","CUST-V2-0370","2025-09-27T17:36:47.2390000+05:30","3351","CARD","Desktop","IN","IN","0","260","3","2513","false","false","1.3335","1"
"V2TXN-002654","CUST-V2-0232","2025-09-27T18:40:57.1070000+05:30","1972","CARD","Mobile","IN","IN","0","630","16","2159","false","false","0.9134","0"
"V2TXN-002655","CUST-V2-0201","2025-09-27T21:06:31.5360000+05:30","284","NETBANKING","Mobile","IN","IN","0","1007","27","361","false","false","0.7867","0"
"V2TXN-002656","CUST-V2-0849","2025-09-27T21:29:20.8290000+05:30","1095","UPI","Desktop","IN","IN","0","1401","19","988","false","false","1.1083","0"
"V2TXN-002657","CUST-V2-0060","2025-09-27T22:17:53.3440000+05:30","1112","WALLET","Tablet","IN","IN","1","253","6","1509","false","false","0.7369","0"
"V2TXN-002658","CUST-V2-0930","2025-09-28T01:20:20.3960000+05:30","3361","WALLET","Desktop","IN","IN","0","1181","15","3057","false","false","1.0994","0"
"V2TXN-002659","CUST-V2-0792","2025-09-28T02:18:22.2290000+05:30","939","NETBANKING","Mobile","IN","IN","0","769","23","1330","false","false","0.7060","0"
"V2TXN-002660","CUST-V2-0570","2025-09-28T02:30:13.2240000+05:30","12990","CARD","Mobile","GB","IN","1","633","19","4946","false","true","2.6264","1"
"V2TXN-002661","CUST-V2-0232","2025-09-28T03:07:59.3840000+05:30","4101","CARD","Mobile","IN","IN","0","630","17","2148","false","false","1.9092","0"
"V2TXN-002662","CUST-V2-0972","2025-09-28T03:20:12.2740000+05:30","4775","CARD","Mobile","IN","IN","0","248","3","3749","false","false","1.2737","0"
"V2TXN-002663","CUST-V2-0117","2025-09-28T03:23:47.9070000+05:30","585","NETBANKING","Mobile","IN","IN","0","1400","18","1083","false","false","0.5402","0"
"V2TXN-002664","CUST-V2-0372","2025-09-28T03:28:59.0120000+05:30","1717","NETBANKING","Mobile","AE","AE","0","811","14","1110","false","false","1.5468","0"
"V2TXN-002665","CUST-V2-0787","2025-09-28T05:28:34.3380000+05:30","3618","UPI","Mobile","IN","IN","0","1368","34","2903","false","false","1.2463","0"
"V2TXN-002666","CUST-V2-0231","2025-09-28T06:59:44.1510000+05:30","4145","CARD","Mobile","IN","IN","0","1159","18","5259","false","false","0.7882","0"
"V2TXN-002667","CUST-V2-0426","2025-09-28T08:09:14.9040000+05:30","2821","CARD","Mobile","US","IN","3","297","6","2912","false","true","0.9688","1"
"V2TXN-002668","CUST-V2-0915","2025-09-28T09:33:37.4060000+05:30","2891","UPI","Desktop","IN","IN","0","1334","20","1899","false","false","1.5224","0"
"V2TXN-002669","CUST-V2-0826","2025-09-28T13:02:41.3900000+05:30","3580","CARD","Mobile","GB","GB","2","1534","22","2876","false","false","1.2448","0"
"V2TXN-002670","CUST-V2-0275","2025-09-28T13:30:47.9540000+05:30","2779","UPI","Mobile","IN","IN","0","918","24","2073","false","false","1.3406","0"
"V2TXN-002671","CUST-V2-0154","2025-09-28T13:53:15.3040000+05:30","3195","WALLET","Mobile","CA","CA","0","420","5","3794","false","false","0.8421","0"
"V2TXN-002672","CUST-V2-0618","2025-09-28T14:21:05.5280000+05:30","8283","UPI","Mobile","IN","IN","0","1346","30","6442","false","false","1.2858","0"
"V2TXN-002673","CUST-V2-0838","2025-09-28T15:14:57.5010000+05:30","4644","WALLET","Desktop","IN","IN","1","1100","11","1512","false","false","3.0714","1"
"V2TXN-002674","CUST-V2-0932","2025-09-28T15:23:46.3140000+05:30","3274","CARD","Desktop","IN","IN","1","989","29","2464","false","false","1.3287","1"
"V2TXN-002675","CUST-V2-0246","2025-09-28T16:01:16.3060000+05:30","2540","CARD","Tablet","AU","AU","0","643","12","927","false","false","2.7400","0"
"V2TXN-002676","CUST-V2-0500","2025-09-28T17:03:15.1530000+05:30","2830","UPI","Mobile","CA","CA","0","695","22","2171","false","false","1.3035","0"
"V2TXN-002677","CUST-V2-0964","2025-09-28T18:05:58.0700000+05:30","824","NETBANKING","Mobile","IN","IN","1","425","10","1491","false","false","0.5526","0"
"V2TXN-002678","CUST-V2-0260","2025-09-28T18:54:15.3860000+05:30","7951","UPI","Mobile","AE","AE","0","911","19","6272","false","false","1.2677","1"
"V2TXN-002679","CUST-V2-0413","2025-09-28T19:09:46.0750000+05:30","3773","CARD","Desktop","DE","IN","1","710","9","1988","false","true","1.8979","1"
"V2TXN-002680","CUST-V2-0575","2025-09-28T19:14:29.6950000+05:30","6828","CARD","Mobile","IN","IN","0","802","24","2554","false","false","2.6735","1"
"V2TXN-002681","CUST-V2-0197","2025-09-28T21:28:22.6980000+05:30","29710","CARD","Desktop","GB","GB","0","260","3","19694","false","false","1.5086","0"
"V2TXN-002682","CUST-V2-0151","2025-09-28T22:23:07.6100000+05:30","3482","CARD","Mobile","SA","SA","0","946","12","1722","false","false","2.0221","1"
"V2TXN-002683","CUST-V2-0669","2025-09-28T23:04:15.2710000+05:30","567","CARD","Mobile","IN","IN","1","629","17","867","false","false","0.6540","0"
"V2TXN-002684","CUST-V2-0613","2025-09-29T01:19:27.6380000+05:30","796","WALLET","Mobile","IN","IN","0","1328","24","701","false","false","1.1355","0"
"V2TXN-002685","CUST-V2-0727","2025-09-29T01:26:13.3790000+05:30","1060","CARD","Mobile","SG","SG","0","1031","26","856","false","false","1.2383","0"
"V2TXN-002686","CUST-V2-0567","2025-09-29T02:36:02.0740000+05:30","7084","CARD","Mobile","AE","AE","1","684","20","7388","false","false","0.9589","0"
"V2TXN-002687","CUST-V2-0817","2025-09-29T03:20:16.8970000+05:30","7157","UPI","Mobile","SG","SG","0","1307","28","5572","false","false","1.2845","0"
"V2TXN-002688","CUST-V2-0495","2025-09-29T05:15:06.5770000+05:30","850","UPI","Mobile","IN","IN","0","1105","30","1442","false","false","0.5895","0"
"V2TXN-002689","CUST-V2-0620","2025-09-29T05:26:46.4240000+05:30","2118","CARD","Mobile","IN","IN","0","115","3","1536","false","false","1.3789","0"
"V2TXN-002690","CUST-V2-0084","2025-09-29T06:44:50.8740000+05:30","1560","CARD","Desktop","IN","IN","4","1190","32","1069","false","false","1.4593","1"
"V2TXN-002691","CUST-V2-0144","2025-09-29T08:23:13.3510000+05:30","603","CARD","Tablet","US","US","0","227","7","343","false","false","1.7580","0"
"V2TXN-002692","CUST-V2-0077","2025-09-29T09:51:47.3080000+05:30","2163","CARD","Mobile","IN","IN","0","1590","20","1730","false","false","1.2503","0"
